Sexo;Distintos grupos de edad;Tipo de tasa;Periodo;Total
ambos sexos;de 25 y más años;tasas de actividad;1993TIV;51,83
ambos sexos;de 25 y más años;tasas de actividad;1993TIII;51,68
ambos sexos;de 25 y más años;tasas de actividad;1993TII;51,57
ambos sexos;de 25 y más años;tasas de actividad;1993TI;51,28
ambos sexos;de 25 y más años;tasas de actividad;1992TIV;51,35
ambos sexos;de 25 y más años;tasas de actividad;1992TIII;51,22
ambos sexos;de 25 y más años;tasas de actividad;1992TII;51,17
ambos sexos;de 25 y más años;tasas de actividad;1992TI;51,07
ambos sexos;de 25 y más años;tasas de actividad;1991TIV;51,23
ambos sexos;de 25 y más años;tasas de actividad;1991TIII;51,18
ambos sexos;de 25 y más años;tasas de actividad;1991TII;51,03
ambos sexos;de 25 y más años;tasas de actividad;1991TI;51,01
ambos sexos;de 25 y más años;tasas de actividad;1990TIV;50,94
ambos sexos;de 25 y más años;tasas de actividad;1990TIII;50,65
ambos sexos;de 25 y más años;tasas de actividad;1990TII;50,57
ambos sexos;de 25 y más años;tasas de actividad;1990TI;50,67
ambos sexos;de 25 y más años;tasas de actividad;1989TIV;50,49
ambos sexos;de 25 y más años;tasas de actividad;1989TIII;50,30
ambos sexos;de 25 y más años;tasas de actividad;1989TII;50,19
ambos sexos;de 25 y más años;tasas de actividad;1989TI;50,02
ambos sexos;de 25 y más años;tasas de actividad;1988TIV;49,91
ambos sexos;de 25 y más años;tasas de actividad;1988TIII;49,99
ambos sexos;de 25 y más años;tasas de actividad;1988TII;49,96
ambos sexos;de 25 y más años;tasas de actividad;1988TI;50,12
ambos sexos;de 25 y más años;tasas de actividad;1987TIV;50,00
ambos sexos;de 25 y más años;tasas de actividad;1987TIII;49,77
ambos sexos;de 25 y más años;tasas de actividad;1987TII;49,31
ambos sexos;de 25 y más años;tasas de actividad;1987TI;48,91
ambos sexos;de 25 y más años;tasas de actividad;1986TIV;48,86
ambos sexos;de 25 y más años;tasas de actividad;1986TIII;48,68
ambos sexos;de 25 y más años;tasas de actividad;1986TII;48,71
ambos sexos;de 25 y más años;tasas de actividad;1986TI;48,70
ambos sexos;de 25 y más años;tasas de actividad;1985TIV;48,70
ambos sexos;de 25 y más años;tasas de actividad;1985TIII;48,62
ambos sexos;de 25 y más años;tasas de actividad;1985TII;48,70
ambos sexos;de 25 y más años;tasas de actividad;1985TI;48,76
ambos sexos;de 25 y más años;tasas de actividad;1984TIV;48,76
ambos sexos;de 25 y más años;tasas de actividad;1984TIII;48,74
ambos sexos;de 25 y más años;tasas de actividad;1984TII;48,78
ambos sexos;de 25 y más años;tasas de actividad;1984TI;48,98
ambos sexos;de 25 y más años;tasas de actividad;1983TIV;49,25
ambos sexos;de 25 y más años;tasas de actividad;1983TIII;49,19
ambos sexos;de 25 y más años;tasas de actividad;1983TII;49,05
ambos sexos;de 25 y más años;tasas de actividad;1983TI;49,01
ambos sexos;de 25 y más años;tasas de actividad;1982TIV;49,06
ambos sexos;de 25 y más años;tasas de actividad;1982TIII;49,04
ambos sexos;de 25 y más años;tasas de actividad;1982TII;48,89
ambos sexos;de 25 y más años;tasas de actividad;1982TI;48,95
ambos sexos;de 25 y más años;tasas de actividad;1981TIV;48,98
ambos sexos;de 25 y más años;tasas de actividad;1981TIII;48,93
ambos sexos;de 25 y más años;tasas de actividad;1981TII;48,95
ambos sexos;de 25 y más años;tasas de actividad;1981TI;49,10
ambos sexos;de 25 y más años;tasas de actividad;1980TIV;49,27
ambos sexos;de 25 y más años;tasas de actividad;1980TIII;49,31
ambos sexos;de 25 y más años;tasas de actividad;1980TII;49,42
ambos sexos;de 25 y más años;tasas de actividad;1980TI;49,65
ambos sexos;de 25 y más años;tasas de actividad;1979TIV;49,76
ambos sexos;de 25 y más años;tasas de actividad;1979TIII;49,77
ambos sexos;de 25 y más años;tasas de actividad;1979TII;49,76
ambos sexos;de 25 y más años;tasas de actividad;1979TI;50,03
ambos sexos;de 25 y más años;tasas de actividad;1978TIV;49,99
ambos sexos;de 25 y más años;tasas de actividad;1978TIII;50,00
ambos sexos;de 25 y más años;tasas de actividad;1978TII;50,14
ambos sexos;de 25 y más años;tasas de actividad;1978TI;50,38
ambos sexos;de 25 y más años;tasas de actividad;1977TIV;50,52
ambos sexos;de 25 y más años;tasas de actividad;1977TIII;50,44
ambos sexos;de 25 y más años;tasas de actividad;1977TII;50,47
ambos sexos;de 25 y más años;tasas de actividad;1977TI;50,70
ambos sexos;de 25 y más años;tasas de actividad;1976TIV;50,91
ambos sexos;de 25 y más años;tasas de actividad;1976TIII;51,27
ambos sexos;de 25 y más años;tasas de paro;1995TIV;18,99
ambos sexos;de 25 y más años;tasas de paro;1995TIII;18,72
ambos sexos;de 25 y más años;tasas de paro;1995TII;18,94
ambos sexos;de 25 y más años;tasas de paro;1995TI;19,44
ambos sexos;de 25 y más años;tasas de paro;1994TIV;19,70
ambos sexos;de 25 y más años;tasas de paro;1994TIII;19,46
ambos sexos;de 25 y más años;tasas de paro;1994TII;19,91
ambos sexos;de 25 y más años;tasas de paro;1994TI;19,95
ambos sexos;de 25 y más años;tasas de paro;1993TIV;19,36
ambos sexos;de 25 y más años;tasas de paro;1993TIII;18,23
ambos sexos;de 25 y más años;tasas de paro;1993TII;17,90
ambos sexos;de 25 y más años;tasas de paro;1993TI;17,48
ambos sexos;de 25 y más años;tasas de paro;1992TIV;16,08
ambos sexos;de 25 y más años;tasas de paro;1992TIII;14,68
ambos sexos;de 25 y más años;tasas de paro;1992TII;14,28
ambos sexos;de 25 y más años;tasas de paro;1992TI;14,06
ambos sexos;de 25 y más años;tasas de paro;1991TIV;13,53
ambos sexos;de 25 y más años;tasas de paro;1991TIII;12,94
ambos sexos;de 25 y más años;tasas de paro;1991TII;12,51
ambos sexos;de 25 y más años;tasas de paro;1991TI;12,56
ambos sexos;de 25 y más años;tasas de paro;1990TIV;12,32
ambos sexos;de 25 y más años;tasas de paro;1990TIII;11,86
ambos sexos;de 25 y más años;tasas de paro;1990TII;12,45
ambos sexos;de 25 y más años;tasas de paro;1990TI;12,62
ambos sexos;de 25 y más años;tasas de paro;1989TIV;12,73
ambos sexos;de 25 y más años;tasas de paro;1989TIII;12,40
ambos sexos;de 25 y más años;tasas de paro;1989TII;12,99
ambos sexos;de 25 y más años;tasas de paro;1989TI;13,40
ambos sexos;de 25 y más años;tasas de paro;1988TIV;13,20
ambos sexos;de 25 y más años;tasas de paro;1988TIII;13,65
ambos sexos;de 25 y más años;tasas de paro;1988TII;13,95
ambos sexos;de 25 y más años;tasas de paro;1988TI;14,15
ambos sexos;de 25 y más años;tasas de paro;1987TIV;13,83
ambos sexos;de 25 y más años;tasas de paro;1987TIII;13,98
ambos sexos;de 25 y más años;tasas de paro;1987TII;14,05
ambos sexos;de 25 y más años;tasas de paro;1987TI;14,57
ambos sexos;de 25 y más años;tasas de paro;1986TIV;14,10
ambos sexos;de 25 y más años;tasas de paro;1986TIII;14,26
ambos sexos;de 25 y más años;tasas de paro;1986TII;14,57
ambos sexos;de 25 y más años;tasas de paro;1986TI;14,95
ambos sexos;de 25 y más años;tasas de paro;1985TIV;14,62
ambos sexos;de 25 y más años;tasas de paro;1985TIII;14,53
ambos sexos;de 25 y más años;tasas de paro;1985TII;14,85
ambos sexos;de 25 y más años;tasas de paro;1985TI;14,43
ambos sexos;de 25 y más años;tasas de paro;1984TIV;13,90
ambos sexos;de 25 y más años;tasas de paro;1984TIII;13,02
ambos sexos;de 25 y más años;tasas de paro;1984TII;12,87
ambos sexos;de 25 y más años;tasas de paro;1984TI;12,68
ambos sexos;de 25 y más años;tasas de paro;1983TIV;11,39
ambos sexos;de 25 y más años;tasas de paro;1983TIII;10,56
ambos sexos;de 25 y más años;tasas de paro;1983TII;10,53
ambos sexos;de 25 y más años;tasas de paro;1983TI;10,71
ambos sexos;de 25 y más años;tasas de paro;1982TIV;10,12
ambos sexos;de 25 y más años;tasas de paro;1982TIII;9,67
ambos sexos;de 25 y más años;tasas de paro;1982TII;9,39
ambos sexos;de 25 y más años;tasas de paro;1982TI;9,63
ambos sexos;de 25 y más años;tasas de paro;1981TIV;9,09
ambos sexos;de 25 y más años;tasas de paro;1981TIII;8,43
ambos sexos;de 25 y más años;tasas de paro;1981TII;8,45
ambos sexos;de 25 y más años;tasas de paro;1981TI;8,10
ambos sexos;de 25 y más años;tasas de paro;1980TIV;7,34
ambos sexos;de 25 y más años;tasas de paro;1980TIII;6,79
ambos sexos;de 25 y más años;tasas de paro;1980TII;6,82
ambos sexos;de 25 y más años;tasas de paro;1980TI;6,63
ambos sexos;de 25 y más años;tasas de paro;1979TIV;5,79
ambos sexos;de 25 y más años;tasas de paro;1979TIII;5,13
ambos sexos;de 25 y más años;tasas de paro;1979TII;4,98
ambos sexos;de 25 y más años;tasas de paro;1979TI;4,93
ambos sexos;de 25 y más años;tasas de paro;1978TIV;4,44
ambos sexos;de 25 y más años;tasas de paro;1978TIII;4,07
ambos sexos;de 25 y más años;tasas de paro;1978TII;4,08
ambos sexos;de 25 y más años;tasas de paro;1978TI;3,94
ambos sexos;de 25 y más años;tasas de paro;1977TIV;3,48
ambos sexos;de 25 y más años;tasas de paro;1977TIII;3,21
ambos sexos;de 25 y más años;tasas de paro;1977TII;3,10
ambos sexos;de 25 y más años;tasas de paro;1977TI;3,25
ambos sexos;de 25 y más años;tasas de paro;1976TIV;3,10
ambos sexos;de 25 y más años;tasas de paro;1976TIII;2,93
ambos sexos;de 25 y más años;tasas de empleo;1995TIV;42,42
ambos sexos;de 25 y más años;tasas de empleo;1995TIII;42,42
ambos sexos;de 25 y más años;tasas de empleo;1995TII;42,23
ambos sexos;de 25 y más años;tasas de empleo;1995TI;41,91
ambos sexos;de 25 y más años;tasas de empleo;1994TIV;41,76
ambos sexos;de 25 y más años;tasas de empleo;1994TIII;41,75
ambos sexos;de 25 y más años;tasas de empleo;1994TII;41,62
ambos sexos;de 25 y más años;tasas de empleo;1994TI;41,45
ambos sexos;de 25 y más años;tasas de empleo;1993TIV;41,80
ambos sexos;de 25 y más años;tasas de empleo;1993TIII;42,26
ambos sexos;de 25 y más años;tasas de empleo;1993TII;42,34
ambos sexos;de 25 y más años;tasas de empleo;1993TI;42,31
ambos sexos;de 25 y más años;tasas de empleo;1992TIV;43,09
ambos sexos;de 25 y más años;tasas de empleo;1992TIII;43,70
ambos sexos;de 25 y más años;tasas de empleo;1992TII;43,86
ambos sexos;de 25 y más años;tasas de empleo;1992TI;43,89
ambos sexos;de 25 y más años;tasas de empleo;1991TIV;44,30
ambos sexos;de 25 y más años;tasas de empleo;1991TIII;44,56
ambos sexos;de 25 y más años;tasas de empleo;1991TII;44,65
ambos sexos;de 25 y más años;tasas de empleo;1991TI;44,60
ambos sexos;de 25 y más años;tasas de empleo;1990TIV;44,67
ambos sexos;de 25 y más años;tasas de empleo;1990TIII;44,64
ambos sexos;de 25 y más años;tasas de empleo;1990TII;44,28
ambos sexos;de 25 y más años;tasas de empleo;1990TI;44,27
ambos sexos;de 25 y más años;tasas de empleo;1989TIV;44,06
ambos sexos;de 25 y más años;tasas de empleo;1989TIII;44,07
ambos sexos;de 25 y más años;tasas de empleo;1989TII;43,67
ambos sexos;de 25 y más años;tasas de empleo;1989TI;43,32
ambos sexos;de 25 y más años;tasas de empleo;1988TIV;43,33
ambos sexos;de 25 y más años;tasas de empleo;1988TIII;43,16
ambos sexos;de 25 y más años;tasas de empleo;1988TII;42,99
ambos sexos;de 25 y más años;tasas de empleo;1988TI;43,03
ambos sexos;de 25 y más años;tasas de empleo;1987TIV;43,08
ambos sexos;de 25 y más años;tasas de empleo;1987TIII;42,81
ambos sexos;de 25 y más años;tasas de empleo;1987TII;42,38
ambos sexos;de 25 y más años;tasas de empleo;1987TI;41,78
ambos sexos;de 25 y más años;tasas de empleo;1986TIV;41,97
ambos sexos;de 25 y más años;tasas de empleo;1986TIII;41,74
ambos sexos;de 25 y más años;tasas de empleo;1986TII;41,61
ambos sexos;de 25 y más años;tasas de empleo;1986TI;41,42
ambos sexos;de 25 y más años;tasas de empleo;1985TIV;41,58
ambos sexos;de 25 y más años;tasas de empleo;1985TIII;41,56
ambos sexos;de 25 y más años;tasas de empleo;1985TII;41,47
ambos sexos;de 25 y más años;tasas de empleo;1985TI;41,72
ambos sexos;de 25 y más años;tasas de empleo;1984TIV;41,98
ambos sexos;de 25 y más años;tasas de empleo;1984TIII;42,40
ambos sexos;de 25 y más años;tasas de empleo;1984TII;42,50
ambos sexos;de 25 y más años;tasas de empleo;1984TI;42,76
ambos sexos;de 25 y más años;tasas de empleo;1983TIV;43,65
ambos sexos;de 25 y más años;tasas de empleo;1983TIII;44,00
ambos sexos;de 25 y más años;tasas de empleo;1983TII;43,88
ambos sexos;de 25 y más años;tasas de empleo;1983TI;43,76
ambos sexos;de 25 y más años;tasas de empleo;1982TIV;44,09
ambos sexos;de 25 y más años;tasas de empleo;1982TIII;44,29
ambos sexos;de 25 y más años;tasas de empleo;1982TII;44,31
ambos sexos;de 25 y más años;tasas de empleo;1982TI;44,23
ambos sexos;de 25 y más años;tasas de empleo;1981TIV;44,53
ambos sexos;de 25 y más años;tasas de empleo;1981TIII;44,81
ambos sexos;de 25 y más años;tasas de empleo;1981TII;44,81
ambos sexos;de 25 y más años;tasas de empleo;1981TI;45,12
ambos sexos;de 25 y más años;tasas de empleo;1980TIV;45,65
ambos sexos;de 25 y más años;tasas de empleo;1980TIII;45,96
ambos sexos;de 25 y más años;tasas de empleo;1980TII;46,05
ambos sexos;de 25 y más años;tasas de empleo;1980TI;46,36
ambos sexos;de 25 y más años;tasas de empleo;1979TIV;46,88
ambos sexos;de 25 y más años;tasas de empleo;1979TIII;47,22
ambos sexos;de 25 y más años;tasas de empleo;1979TII;47,28
ambos sexos;de 25 y más años;tasas de empleo;1979TI;47,57
ambos sexos;de 25 y más años;tasas de empleo;1978TIV;47,77
ambos sexos;de 25 y más años;tasas de empleo;1978TIII;47,97
ambos sexos;de 25 y más años;tasas de empleo;1978TII;48,10
ambos sexos;de 25 y más años;tasas de empleo;1978TI;48,40
ambos sexos;de 25 y más años;tasas de empleo;1977TIV;48,77
ambos sexos;de 25 y más años;tasas de empleo;1977TIII;48,82
ambos sexos;de 25 y más años;tasas de empleo;1977TII;48,91
ambos sexos;de 25 y más años;tasas de empleo;1977TI;49,05
ambos sexos;de 25 y más años;tasas de empleo;1976TIV;49,33
ambos sexos;de 25 y más años;tasas de empleo;1976TIII;49,76
ambos sexos;de 16 a 19 años;tasas de actividad;1995TIV;23,93
ambos sexos;de 16 a 19 años;tasas de actividad;1995TIII;25,92
ambos sexos;de 16 a 19 años;tasas de actividad;1995TII;24,89
ambos sexos;de 16 a 19 años;tasas de actividad;1995TI;25,82
ambos sexos;de 16 a 19 años;tasas de actividad;1994TIV;25,96
ambos sexos;de 16 a 19 años;tasas de actividad;1994TIII;27,75
ambos sexos;de 16 a 19 años;tasas de actividad;1994TII;27,10
ambos sexos;de 16 a 19 años;tasas de actividad;1994TI;27,34
ambos sexos;de 16 a 19 años;tasas de actividad;1993TIV;28,17
ambos sexos;de 16 a 19 años;tasas de actividad;1993TIII;29,11
ambos sexos;de 16 a 19 años;tasas de actividad;1993TII;28,14
ambos sexos;de 16 a 19 años;tasas de actividad;1993TI;28,35
ambos sexos;de 16 a 19 años;tasas de actividad;1992TIV;28,96
ambos sexos;de 16 a 19 años;tasas de actividad;1992TIII;30,57
ambos sexos;de 16 a 19 años;tasas de actividad;1992TII;29,77
ambos sexos;de 16 a 19 años;tasas de actividad;1992TI;29,60
ambos sexos;de 16 a 19 años;tasas de actividad;1991TIV;29,36
ambos sexos;de 16 a 19 años;tasas de actividad;1991TIII;30,79
ambos sexos;de 16 a 19 años;tasas de actividad;1991TII;29,46
ambos sexos;de 16 a 19 años;tasas de actividad;1991TI;29,95
ambos sexos;de 16 a 19 años;tasas de actividad;1990TIV;31,48
ambos sexos;de 16 a 19 años;tasas de actividad;1990TIII;33,40
ambos sexos;de 16 a 19 años;tasas de actividad;1990TII;31,72
ambos sexos;de 16 a 19 años;tasas de actividad;1990TI;31,99
ambos sexos;de 16 a 19 años;tasas de actividad;1989TIV;32,42
ambos sexos;de 16 a 19 años;tasas de actividad;1989TIII;34,52
ambos sexos;de 16 a 19 años;tasas de actividad;1989TII;33,49
ambos sexos;de 16 a 19 años;tasas de actividad;1989TI;34,42
ambos sexos;de 16 a 19 años;tasas de actividad;1988TIV;35,05
ambos sexos;de 16 a 19 años;tasas de actividad;1988TIII;37,61
ambos sexos;de 16 a 19 años;tasas de actividad;1988TII;36,93
ambos sexos;de 16 a 19 años;tasas de actividad;1988TI;37,58
ambos sexos;de 16 a 19 años;tasas de actividad;1987TIV;38,68
ambos sexos;de 16 a 19 años;tasas de actividad;1987TIII;39,20
ambos sexos;de 16 a 19 años;tasas de actividad;1987TII;38,32
ambos sexos;de 16 a 19 años;tasas de actividad;1987TI;36,51
ambos sexos;de 16 a 19 años;tasas de actividad;1986TIV;36,11
ambos sexos;de 16 a 19 años;tasas de actividad;1986TIII;35,72
ambos sexos;de 16 a 19 años;tasas de actividad;1986TII;35,65
ambos sexos;de 16 a 19 años;tasas de actividad;1986TI;37,00
ambos sexos;de 16 a 19 años;tasas de actividad;1985TIV;37,28
ambos sexos;de 16 a 19 años;tasas de actividad;1985TIII;37,54
ambos sexos;de 16 a 19 años;tasas de actividad;1985TII;36,79
ambos sexos;de 16 a 19 años;tasas de actividad;1985TI;39,33
ambos sexos;de 16 a 19 años;tasas de actividad;1984TIV;40,49
ambos sexos;de 16 a 19 años;tasas de actividad;1984TIII;40,74
ambos sexos;de 16 a 19 años;tasas de actividad;1984TII;39,59
ambos sexos;de 16 a 19 años;tasas de actividad;1984TI;40,50
ambos sexos;de 16 a 19 años;tasas de actividad;1983TIV;41,26
ambos sexos;de 16 a 19 años;tasas de actividad;1983TIII;41,57
ambos sexos;de 16 a 19 años;tasas de actividad;1983TII;40,57
ambos sexos;de 16 a 19 años;tasas de actividad;1983TI;41,76
ambos sexos;de 16 a 19 años;tasas de actividad;1982TIV;43,56
ambos sexos;de 16 a 19 años;tasas de actividad;1982TIII;43,28
ambos sexos;de 16 a 19 años;tasas de actividad;1982TII;42,73
ambos sexos;de 16 a 19 años;tasas de actividad;1982TI;43,65
ambos sexos;de 16 a 19 años;tasas de actividad;1981TIV;44,70
ambos sexos;de 16 a 19 años;tasas de actividad;1981TIII;45,24
ambos sexos;de 16 a 19 años;tasas de actividad;1981TII;43,78
ambos sexos;de 16 a 19 años;tasas de actividad;1981TI;45,55
ambos sexos;de 16 a 19 años;tasas de actividad;1980TIV;46,41
ambos sexos;de 16 a 19 años;tasas de actividad;1980TIII;46,55
ambos sexos;de 16 a 19 años;tasas de actividad;1980TII;46,64
ambos sexos;de 16 a 19 años;tasas de actividad;1980TI;48,34
ambos sexos;de 16 a 19 años;tasas de actividad;1979TIV;49,14
ambos sexos;de 16 a 19 años;tasas de actividad;1979TIII;49,50
ambos sexos;de 16 a 19 años;tasas de actividad;1979TII;48,49
ambos sexos;de 16 a 19 años;tasas de actividad;1979TI;50,24
ambos sexos;de 16 a 19 años;tasas de actividad;1978TIV;51,12
ambos sexos;de 16 a 19 años;tasas de actividad;1978TIII;51,95
ambos sexos;de 16 a 19 años;tasas de actividad;1978TII;51,01
ambos sexos;de 16 a 19 años;tasas de actividad;1978TI;52,79
ambos sexos;de 16 a 19 años;tasas de actividad;1977TIV;54,06
ambos sexos;de 16 a 19 años;tasas de actividad;1977TIII;54,62
ambos sexos;de 16 a 19 años;tasas de actividad;1977TII;52,91
ambos sexos;de 16 a 19 años;tasas de actividad;1977TI;54,53
ambos sexos;de 16 a 19 años;tasas de actividad;1976TIV;55,20
